payment_id,loan_id,bulan_ke,tanggal_jatuh_tempo,tanggal_bayar,jumlah_angsuran,jumlah_dibayar,denda,status_pembayaran,hari_keterlambatan
PAY0002210,LN000722,5,2024-12-05,2024-12-31,Rp 805000,827000,22000,Terlambat,26
PAY0002211,LN000722,6,2025-01-04,2025-01-04,805000,Rp 805000,0,TEPAT WAKTU,0
PAY0002212,LN000722,7,2025-02-03,2025-01-30,805000,Rp. 805000,0,Tepat Waktu,0
PAY0002213,LN000722,8,2025-03-05,2025-03-05,805000,805000,0,Tepat Waktu,0
PAY0002214,LN000722,9,2025-04-04,2025-04-04,IDR 805000,805000,0,On Time,0
PAY0002215,LN000722,10,2025-05-04,2025-05-04,Rp. 805000,805000,0,Tepat Waktu,0
PAY0002216,LN000723,1,2025-01-22,2025-01-21,17092000,17092000,0,On Time,0
PAY0002217,LN000723,2,2025-02-21,2025-03-10,17092000,17886000,794000,TERLAMBAT,17
PAY0002218,LN000723,3,2025-03-23,2025-03-21,Rp17092000,17092000,0,tepat waktu,0
PAY0002219,LN000723,4,2025-04-22,2025-05-14,Rp 17092000,17512000,420000,TERLAMBAT,22
PAY0002220,LN000723,5,2025-05-22,2025-05-22,17092000,17092000,0,tepat waktu,0
PAY0002221,LN000723,6,2025-06-21,2025-06-20,17092000,IDR 17092000,0,On Time,0
PAY0002222,LN000723,7,2025-07-21,2025-07-17,17092000,Rp 17092000,0,On Time,0
PAY0002223,LN000723,8,2025-08-20,2025-09-06,Rp. 17092000,17406000,314000,Terlambat,17
PAY0002224,LN000723,9,2025-09-19,2025-09-15,Rp17092000,17092000,0,On Time,0
PAY0002225,LN000723,10,2025-10-19,2025-10-19,17092000,17092000,0,On Time,0
PAY0002226,LN000723,11,2025-11-18,2025-12-29,17092000,17796000,704000,Terlambat,41
PAY0002227,LN000724,1,2024-11-03,2024-11-01,16164000,Rp. 16164000,0,TEPAT WAKTU,0
PAY0002228,LN000724,2,2024-12-03,2024-11-30,16164000,16164000,0,TEPAT WAKTU,0
PAY0002229,LN000724,3,2025-01-02,2025-01-02,16164000,16164000,0,tepat waktu,0
PAY0002230,LN000724,4,2025-02-01,,Rp 16164000,0,1482000,gagal bayar,100
PAY0002231,LN000726,1,2025-09-10,2025-09-05,10785000,10785000,0,TEPAT WAKTU,0
PAY0002232,LN000726,2,2025-10-10,2025-10-09,Rp. 10785000,10785000,0,Tepat Waktu,0
PAY0002233,LN000726,3,2025-11-09,2025-11-05,10785000,Rp10785000,0,tepat waktu,0
PAY0002234,LN000726,4,2025-12-09,2025-12-07,10785000,IDR 10785000,0,TEPAT WAKTU,0
PAY0002235,LN000726,5,2026-01-08,2026-01-03,Rp 10785000,10785000,0,Tepat Waktu,0
PAY0002236,LN000726,6,2026-02-07,2026-02-06,10785000,10785000,0,Tepat Waktu,0
PAY0002237,LN000726,7,2026-03-09,,10785000,0,845000,Default,68
PAY0002238,LN000726,8,2026-04-08,2026-04-04,10785000,Rp10785000,0,On Time,0
PAY0002239,LN000726,9,2026-05-08,2026-05-03,10785000,Rp10785000,0,tepat waktu,0
PAY0002240,LN000726,10,2026-06-07,2026-06-03,10785000,Rp10785000,0,tepat waktu,0
PAY0002241,LN000728,1,2023-06-12,2023-07-10,IDR 1666000,1694000,28000,terlambat,28
PAY0002242,LN000729,1,2023-09-04,2023-09-02,3735000,3735000,0,Tepat Waktu,0
PAY0002243,LN000729,2,2023-10-04,2023-10-01,Rp3735000,3735000,0,On Time,0
PAY0002244,LN000729,3,2023-11-03,2023-10-30,3735000,Rp3735000,0,tepat waktu,0
PAY0002245,LN000729,4,2023-12-03,2023-12-02,IDR 3735000,3735000,0,TEPAT WAKTU,0
PAY0002246,LN000729,5,2024-01-02,2024-01-01,3735000,3735000,0,Tepat Waktu,0
PAY0002247,LN000729,6,2024-02-01,2024-02-17,Rp. 3735000,3825000,90000,Late,16
PAY0002248,LN000729,7,2024-03-02,2024-02-26,3735000,3735000,0,Tepat Waktu,0
PAY0002249,LN000729,8,2024-04-01,2024-03-27,3735000,3735000,0,Tepat Waktu,0
PAY0002250,LN000729,9,2024-05-01,2024-05-01,3735000,3735000,0,On Time,0
PAY0002251,LN000729,10,2024-05-31,2024-05-28,3735000,3735000,0,tepat waktu,0
PAY0002252,LN000729,11,2024-06-30,2024-06-25,Rp3735000,3735000,0,tepat waktu,0
PAY0002253,LN000730,1,2025-01-08,2025-01-05,Rp35171000,35171000,0,tepat waktu,0
PAY0002254,LN000730,2,2025-02-07,2025-02-02,35171000,35171000,0,On Time,0
PAY0002255,LN000732,1,2023-04-29,2023-04-24,Rp. 23558000,23558000,0,tepat waktu,0
PAY0002256,LN000732,2,2023-05-29,2023-05-26,Rp. 23558000,23558000,0,tepat waktu,0
PAY0002257,LN000732,3,2023-06-28,2023-06-23,Rp 23558000,23558000,0,Tepat Waktu,0
PAY0002258,LN000732,4,2023-07-28,2023-08-06,23558000,24674000,1116000,TERLAMBAT,9
PAY0002259,LN000735,1,2024-04-16,2024-04-16,2485000,2485000,0,Tepat Waktu,0
PAY0002260,LN000735,2,2024-05-16,2024-05-14,IDR 2485000,2485000,0,Tepat Waktu,0
PAY0002261,LN000735,3,2024-06-15,2024-06-11,2485000,2485000,0,On Time,0
PAY0002262,LN000735,4,2024-07-15,2024-07-14,2485000,IDR 2485000,0,tepat waktu,0
PAY0002263,LN000735,5,2024-08-14,2024-08-12,2485000,2485000,0,tepat waktu,0
PAY0002264,LN000735,6,2024-09-13,2024-09-11,Rp2485000,2485000,0,TEPAT WAKTU,0
PAY0002265,LN000735,7,2024-10-13,2024-10-13,2485000,2485000,0,On Time,0
PAY0002266,LN000735,8,2024-11-12,2024-11-10,2485000,2485000,0,Tepat Waktu,0
PAY0002267,LN000738,1,2023-03-01,2023-02-26,Rp 3785000,3785000,0,tepat waktu,0
PAY0002268,LN000738,2,2023-03-31,2023-03-26,Rp 3785000,3785000,0,tepat waktu,0
PAY0002269,LN000738,3,2023-04-30,2023-04-28,Rp. 3785000,3785000,0,On Time,0
PAY0002270,LN000738,4,2023-05-30,,Rp. 3785000,771000,293000,gagal bayar,151
PAY0002271,LN000738,5,2023-06-29,2023-06-27,Rp. 3785000,3785000,0,tepat waktu,0
PAY0002272,LN000738,6,2023-07-29,2023-07-26,3785000,3785000,0,Tepat Waktu,0
PAY0002273,LN000738,7,2023-08-28,2023-08-28,3785000,3785000,0,Tepat Waktu,0
PAY0002274,LN000738,8,2023-09-27,2023-09-23,3785000,Rp. 3785000,0,Tepat Waktu,0
PAY0002275,LN000738,9,2023-10-27,2023-10-26,3785000,3785000,0,Tepat Waktu,0
PAY0002276,LN000738,10,2023-11-26,2023-11-22,3785000,Rp. 3785000,0,TEPAT WAKTU,0
PAY0002277,LN000738,11,2023-12-26,2023-12-23,3785000,IDR 3785000,0,tepat waktu,0
PAY0002278,LN000738,12,2024-01-25,2024-01-21,Rp3785000,3785000,0,Tepat Waktu,0
PAY0002279,LN000740,1,2024-04-18,2024-04-18,Rp 6115000,6115000,0,tepat waktu,0
PAY0002280,LN000740,2,2024-05-18,2024-05-14,6115000,6115000,0,TEPAT WAKTU,0
PAY0002281,LN000740,3,2024-06-17,2024-07-24,6115000,6415000,300000,terlambat,37
PAY0002282,LN000742,1,2025-11-19,2025-11-14,10332000,10332000,0,tepat waktu,0
PAY0002283,LN000742,2,2025-12-19,2025-12-19,IDR 10332000,10332000,0,TEPAT WAKTU,0
PAY0002284,LN000742,3,2026-01-18,2026-01-18,10332000,10332000,0,Tepat Waktu,0
PAY0002285,LN000742,4,2026-02-17,2026-02-14,10332000,Rp10332000,0,Tepat Waktu,0
PAY0002286,LN000742,5,2026-03-19,2026-03-19,10332000,10332000,0,tepat waktu,0
PAY0002287,LN000742,6,2026-04-18,2026-04-18,10332000,10332000,0,TEPAT WAKTU,0
PAY0002288,LN000745,1,2025-04-22,2025-04-17,Rp 11907000,11907000,0,TEPAT WAKTU,0
PAY0002289,LN000745,2,2025-05-22,2025-05-21,Rp. 11907000,11907000,0,On Time,0
PAY0002290,LN000745,3,2025-06-21,2025-06-24,11907000,12036000,129000,Late,3
PAY0002291,LN000745,4,2025-07-21,,11907000,Rp2571000,1142000,Gagal Bayar,56
PAY0002292,LN000745,5,2025-08-20,2025-08-18,11907000,11907000,0,On Time,0
PAY0002293,LN000745,6,2025-09-19,2025-09-18,11907000,11907000,0,Tepat Waktu,0
PAY0002294,LN000745,7,2025-10-19,2025-10-18,11907000,11907000,0,TEPAT WAKTU,0
PAY0002295,LN000745,8,2025-11-18,2025-11-17,11907000,IDR 11907000,0,tepat waktu,0
PAY0002296,LN000745,9,2025-12-18,,11907000,Rp 5626000,917000,GAGAL BAYAR,139
PAY0002297,LN000745,10,2026-01-17,,11907000,0,1077000,GAGAL BAYAR,175
PAY0002298,LN000746,1,2025-10-23,2025-10-19,27706000,27706000,0,On Time,0
PAY0002299,LN000746,2,2025-11-22,2025-11-19,27706000,27706000,0,Tepat Waktu,0
PAY0002300,LN000746,3,2025-12-22,2025-12-26,Rp. 27706000,28240000,534000,terlambat,4
PAY0002301,LN000746,4,2026-01-21,,Rp. 27706000,0,2252000,GAGAL BAYAR,150
PAY0002302,LN000746,5,2026-02-20,2026-02-26,27706000,28396000,690000,Late,6
PAY0002303,LN000746,6,2026-03-22,,27706000,0,2748000,Gagal Bayar,99
PAY0002304,LN000746,7,2026-04-21,2026-04-26,Rp. 27706000,28363000,657000,Terlambat,5
PAY0002305,LN000746,8,2026-05-21,2026-07-05,27706000,28561000,855000,TERLAMBAT,45
PAY0002306,LN000747,1,2025-02-25,2025-02-25,15490000,15490000,0,On Time,0
PAY0002307,LN000747,2,2025-03-27,2025-03-23,15490000,15490000,0,tepat waktu,0
PAY0002308,LN000747,3,2025-04-26,2025-04-23,15490000,15490000,0,TEPAT WAKTU,0
PAY0002309,LN000747,4,2025-05-26,2025-05-25,15490000,15490000,0,Tepat Waktu,0
PAY0002310,LN000747,5,2025-06-25,,15490000,0,1214000,Gagal Bayar,44
PAY0002311,LN000747,6,2025-07-25,2025-08-10,Rp. 15490000,15989000,499000,terlambat,16
PAY0002312,LN000747,7,2025-08-24,2025-08-22,15490000,15490000,0,TEPAT WAKTU,0
PAY0002313,LN000747,8,2025-09-23,2025-09-19,15490000,15490000,0,Tepat Waktu,0
PAY0002314,LN000747,9,2025-10-23,2025-10-20,15490000,15490000,0,TEPAT WAKTU,0
PAY0002315,LN000747,10,2025-11-22,2025-11-19,15490000,15490000,0,tepat waktu,0
PAY0002316,LN000748,1,2024-12-03,2024-12-03,14622000,14622000,0,TEPAT WAKTU,0
PAY0002317,LN000748,2,2025-01-02,2024-12-28,14622000,14622000,0,tepat waktu,0
PAY0002318,LN000748,3,2025-02-01,2025-01-30,14622000,Rp 14622000,0,Tepat Waktu,0
PAY0002319,LN000748,4,2025-03-03,2025-03-03,Rp 14622000,Rp 14622000,0,TEPAT WAKTU,0
PAY0002320,LN000748,5,2025-04-02,2025-03-29,Rp14622000,14622000,0,tepat waktu,0
PAY0002321,LN000748,6,2025-05-02,2025-05-01,Rp14622000,14622000,0,tepat waktu,0
PAY0002322,LN000748,7,2025-06-01,2025-05-29,14622000,14622000,0,tepat waktu,0
PAY0002323,LN000751,1,2024-02-05,2024-02-03,Rp 230000,230000,0,Tepat Waktu,0
PAY0002324,LN000751,2,2024-03-06,2024-04-03,230000,Rp 235000,5000,Late,28
PAY0002325,LN000751,3,2024-04-05,2024-04-01,Rp230000,230000,0,TEPAT WAKTU,0
PAY0002326,LN000751,4,2024-05-05,2024-05-03,230000,230000,0,Tepat Waktu,0
PAY0002327,LN000751,5,2024-06-04,2024-06-26,230000,234000,4000,TERLAMBAT,22
PAY0002328,LN000751,6,2024-07-04,2024-08-08,Rp. 230000,234000,4000,Late,35
PAY0002329,LN000751,7,2024-08-03,2024-07-29,230000,230000,0,tepat waktu,0
PAY0002330,LN000751,8,2024-09-02,2024-08-30,230000,Rp230000,0,tepat waktu,0
PAY0002331,LN000751,9,2024-10-02,,230000,0,12000,gagal bayar,172
PAY0002332,LN000751,10,2024-11-01,2024-11-07,Rp 230000,238000,8000,Terlambat,6
PAY0002333,LN000751,11,2024-12-01,,Rp230000,0,17000,gagal bayar,138
PAY0002334,LN000751,12,2024-12-31,2025-02-03,Rp230000,237000,7000,Terlambat,34
PAY0002335,LN000752,1,2023-12-22,2023-12-19,3051000,3051000,0,Tepat Waktu,0
PAY0002336,LN000752,2,2024-01-21,2024-01-18,3051000,3051000,0,TEPAT WAKTU,0
PAY0002337,LN000752,3,2024-02-20,2024-02-17,3051000,3051000,0,Tepat Waktu,0
PAY0002338,LN000755,1,2024-01-12,2024-01-07,1428000,1428000,0,TEPAT WAKTU,0
PAY0002339,LN000756,1,2024-11-24,2024-11-21,435000,Rp435000,0,TEPAT WAKTU,0
PAY0002340,LN000756,2,2024-12-24,2024-12-22,435000,435000,0,On Time,0
PAY0002341,LN000756,3,2025-01-23,2025-01-21,Rp435000,435000,0,TEPAT WAKTU,0
PAY0002342,LN000756,4,2025-02-22,2025-02-18,Rp 435000,435000,0,TEPAT WAKTU,0
PAY0002343,LN000756,5,2025-03-24,2025-03-20,435000,435000,0,TEPAT WAKTU,0
PAY0002344,LN000756,6,2025-04-23,2025-04-19,435000,435000,0,TEPAT WAKTU,0
PAY0002345,LN000756,7,2025-05-23,2025-05-23,435000,IDR 435000,0,On Time,0
PAY0002346,LN000756,8,2025-06-22,2025-07-06,435000,453000,18000,Terlambat,14
PAY0002347,LN000756,9,2025-07-22,2025-07-19,435000,435000,0,TEPAT WAKTU,0
PAY0002348,LN000756,10,2025-08-21,2025-08-19,435000,Rp. 435000,0,tepat waktu,0
PAY0002349,LN000757,1,2023-03-28,2023-04-18,43234000,Rp 44498000,1264000,TERLAMBAT,21
PAY0002350,LN000757,2,2023-04-27,2023-04-27,Rp43234000,Rp43234000,0,TEPAT WAKTU,0
PAY0002351,LN000758,1,2023-02-04,2023-03-05,3844000,3967000,123000,Late,29
PAY0002352,LN000759,1,2023-12-10,2023-12-10,2501000,2501000,0,On Time,0
PAY0002353,LN000759,2,2024-01-09,2024-01-06,2501000,IDR 2501000,0,tepat waktu,0
PAY0002354,LN000759,3,2024-02-08,2024-02-05,Rp 2501000,2501000,0,On Time,0
PAY0002355,LN000759,4,2024-03-09,2024-03-06,2501000,2501000,0,tepat waktu,0
PAY0002356,LN000759,5,2024-04-08,2024-04-05,Rp2501000,2501000,0,TEPAT WAKTU,0
PAY0002357,LN000759,6,2024-05-08,2024-06-06,2501000,Rp2618000,117000,terlambat,29
PAY0002358,LN000759,7,2024-06-07,2024-06-02,2501000,Rp2501000,0,Tepat Waktu,0
PAY0002359,LN000759,8,2024-07-07,2024-07-05,2501000,2501000,0,Tepat Waktu,0
PAY0002360,LN000759,9,2024-08-06,2024-08-01,2501000,2501000,0,Tepat Waktu,0
PAY0002361,LN000759,10,2024-09-05,2024-09-05,2501000,2501000,0,TEPAT WAKTU,0
PAY0002362,LN000759,11,2024-10-05,2024-10-05,2501000,2501000,0,TEPAT WAKTU,0
PAY0002363,LN000759,12,2024-11-04,2024-11-03,2501000,2501000,0,On Time,0
PAY0002364,LN000764,1,2024-11-01,2024-11-01,529000,529000,0,tepat waktu,0
PAY0002365,LN000764,2,2024-12-01,2024-11-29,529000,Rp529000,0,tepat waktu,0
PAY0002366,LN000764,3,2024-12-31,2025-02-07,529000,543000,14000,Terlambat,38
PAY0002367,LN000764,4,2025-01-30,2025-01-29,529000,IDR 529000,0,Tepat Waktu,0
PAY0002368,LN000764,5,2025-03-01,2025-02-28,Rp. 529000,529000,0,Tepat Waktu,0
PAY0002369,LN000764,6,2025-03-31,2025-03-31,529000,529000,0,Tepat Waktu,0
PAY0002370,LN000766,1,2023-09-21,2023-10-13,17132000,17534000,402000,Terlambat,22
PAY0002371,LN000766,2,2023-10-21,2023-11-14,Rp17132000,17372000,240000,terlambat,24
PAY0002372,LN000766,3,2023-11-20,2023-11-15,Rp 17132000,17132000,0,Tepat Waktu,0
PAY0002373,LN000766,4,2023-12-20,2023-12-18,17132000,17132000,0,TEPAT WAKTU,0
PAY0002374,LN000766,5,2024-01-19,2024-01-16,17132000,17132000,0,On Time,0
PAY0002375,LN000766,6,2024-02-18,2024-02-17,17132000,17132000,0,Tepat Waktu,0
PAY0002376,LN000766,7,2024-03-19,2024-03-14,Rp17132000,IDR 17132000,0,TEPAT WAKTU,0
PAY0002377,LN000766,8,2024-04-18,2024-04-15,17132000,Rp17132000,0,On Time,0
PAY0002378,LN000766,9,2024-05-18,2024-05-16,17132000,17132000,0,tepat waktu,0
PAY0002379,LN000766,10,2024-06-17,2024-06-17,Rp 17132000,Rp17132000,0,TEPAT WAKTU,0
PAY0002380,LN000766,11,2024-07-17,,17132000,2598000,935000,gagal bayar,128
PAY0002381,LN000766,12,2024-08-16,2024-08-11,17132000,Rp17132000,0,On Time,0
PAY0002382,LN000767,1,2025-01-17,2025-01-17,Rp 15339000,15339000,0,tepat waktu,0
PAY0002383,LN000767,2,2025-02-16,2025-02-16,15339000,15339000,0,tepat waktu,0
PAY0002384,LN000767,3,2025-03-18,2025-03-15,15339000,15339000,0,TEPAT WAKTU,0
PAY0002385,LN000767,4,2025-04-17,2025-04-12,15339000,15339000,0,Tepat Waktu,0
PAY0002386,LN000767,5,2025-05-17,2025-05-17,15339000,15339000,0,tepat waktu,0
PAY0002387,LN000767,6,2025-06-16,2025-06-16,Rp 15339000,15339000,0,Tepat Waktu,0
PAY0002388,LN000767,7,2025-07-16,,Rp. 15339000,6234000,794000,GAGAL BAYAR,114
PAY0002389,LN000767,8,2025-08-15,2025-08-12,15339000,15339000,0,On Time,0
PAY0002390,LN000767,9,2025-09-14,2025-09-14,Rp 15339000,15339000,0,TEPAT WAKTU,0
PAY0002391,LN000767,10,2025-10-14,2025-10-09,15339000,Rp15339000,0,tepat waktu,0
PAY0002392,LN000767,11,2025-11-13,2025-11-25,Rp 15339000,15945000,606000,terlambat,12
PAY0002393,LN000768,1,2024-09-16,2024-09-12,7536000,7536000,0,Tepat Waktu,0
PAY0002394,LN000768,2,2024-10-16,2024-11-12,7536000,7792000,256000,Late,27
PAY0002395,LN000768,3,2024-11-15,,7536000,1956000,457000,Gagal Bayar,120
PAY0002396,LN000771,1,2024-10-04,2024-10-04,Rp. 4993000,4993000,0,TEPAT WAKTU,0
PAY0002397,LN000771,2,2024-11-03,2024-11-02,4993000,4993000,0,Tepat Waktu,0
PAY0002398,LN000771,3,2024-12-03,2024-12-29,4993000,5050000,57000,Late,26
PAY0002399,LN000771,4,2025-01-02,2025-01-02,4993000,Rp. 4993000,0,tepat waktu,0
PAY0002400,LN000771,5,2025-02-01,2025-01-30,4993000,4993000,0,TEPAT WAKTU,0
PAY0002401,LN000775,1,2025-07-25,2025-07-20,5988000,5988000,0,TEPAT WAKTU,0
PAY0002402,LN000775,2,2025-08-24,2025-08-21,5988000,5988000,0,TEPAT WAKTU,0
PAY0002403,LN000775,3,2025-09-23,2025-09-21,Rp5988000,5988000,0,Tepat Waktu,0
PAY0002404,LN000775,4,2025-10-23,2025-10-20,Rp. 5988000,5988000,0,Tepat Waktu,0
PAY0002405,LN000775,5,2025-11-22,2025-11-19,5988000,5988000,0,tepat waktu,0
PAY0002406,LN000777,1,2023-04-01,2023-04-01,7295000,7295000,0,tepat waktu,0
PAY0002407,LN000777,2,2023-05-01,2023-04-29,7295000,Rp7295000,0,tepat waktu,0
PAY0002408,LN000777,3,2023-05-31,2023-05-27,7295000,7295000,0,tepat waktu,0
PAY0002409,LN000777,4,2023-06-30,2023-08-06,7295000,7595000,300000,Terlambat,37
PAY0002410,LN000778,1,2025-08-31,2025-08-28,5020000,5020000,0,Tepat Waktu,0
PAY0002411,LN000778,2,2025-09-30,2025-11-13,Rp 5020000,5163000,143000,terlambat,44
PAY0002412,LN000778,3,2025-10-30,2025-10-26,5020000,Rp 5020000,0,On Time,0
PAY0002413,LN000778,4,2025-11-29,2025-11-28,5020000,5020000,0,Tepat Waktu,0
PAY0002414,LN000780,1,2026-01-02,2025-12-29,4606000,4606000,0,tepat waktu,0
PAY0002415,LN000780,2,2026-02-01,2026-01-27,4606000,Rp4606000,0,tepat waktu,0
PAY0002416,LN000780,3,2026-03-03,2026-03-24,IDR 4606000,4654000,48000,TERLAMBAT,21
PAY0002417,LN000780,4,2026-04-02,2026-03-31,Rp 4606000,4606000,0,TEPAT WAKTU,0
PAY0002418,LN000780,5,2026-05-02,2026-05-02,4606000,Rp4606000,0,TEPAT WAKTU,0
PAY0002419,LN000780,6,2026-06-01,2026-05-27,4606000,Rp 4606000,0,On Time,0
PAY0002420,LN000780,7,2026-07-01,2026-08-14,4606000,4737000,131000,Terlambat,44
PAY0002421,LN000780,8,2026-07-31,,Rp4606000,1023000,325000,GAGAL BAYAR,119
PAY0002422,LN000780,9,2026-08-30,2026-08-27,4606000,4606000,0,Tepat Waktu,0
PAY0002423,LN000780,10,2026-09-29,2026-09-26,4606000,IDR 4606000,0,TEPAT WAKTU,0
PAY0002424,LN000780,11,2026-10-29,2026-10-27,4606000,Rp 4606000,0,tepat waktu,0
PAY0002425,LN000781,1,2025-07-18,2025-07-18,1327000,1327000,0,TEPAT WAKTU,0
PAY0002426,LN000781,2,2025-08-17,2025-08-16,Rp 1327000,1327000,0,TEPAT WAKTU,0
PAY0002427,LN000781,3,2025-09-16,2025-10-02,1327000,1343000,16000,terlambat,16
PAY0002428,LN000781,4,2025-10-16,2025-10-12,1327000,1327000,0,tepat waktu,0
PAY0002429,LN000781,5,2025-11-15,2025-11-15,Rp. 1327000,1327000,0,TEPAT WAKTU,0
PAY0002430,LN000781,6,2025-12-15,2026-01-16,1327000,1363000,36000,Terlambat,32
PAY0002431,LN000781,7,2026-01-14,2026-02-27,1327000,1362000,35000,terlambat,44
PAY0002432,LN000781,8,2026-02-13,2026-02-10,1327000,1327000,0,Tepat Waktu,0
PAY0002433,LN000781,9,2026-03-15,2026-03-15,1327000,1327000,0,On Time,0
PAY0002434,LN000781,10,2026-04-14,2026-04-12,1327000,1327000,0,On Time,0
PAY0002435,LN000781,11,2026-05-14,2026-05-09,1327000,1327000,0,Tepat Waktu,0
PAY0002436,LN000782,1,2025-08-09,2025-08-09,IDR 23150000,23150000,0,tepat waktu,0
PAY0002437,LN000782,2,2025-09-08,2025-09-07,23150000,23150000,0,tepat waktu,0
PAY0002438,LN000782,3,2025-10-08,2025-10-06,23150000,23150000,0,On Time,0
PAY0002439,LN000782,4,2025-11-07,2025-11-04,23150000,23150000,0,TEPAT WAKTU,0
PAY0002440,LN000782,5,2025-12-07,2025-12-06,23150000,23150000,0,tepat waktu,0
PAY0002441,LN000782,6,2026-01-06,2026-01-06,23150000,23150000,0,TEPAT WAKTU,0
PAY0002442,LN000782,7,2026-02-05,,23150000,9303000,1366000,gagal bayar,118
PAY0002443,LN000782,8,2026-03-07,2026-03-02,23150000,23150000,0,TEPAT WAKTU,0
PAY0002444,LN000782,9,2026-04-06,2026-04-29,Rp. 23150000,23675000,525000,TERLAMBAT,23
PAY0002445,LN000782,10,2026-05-06,2026-05-06,23150000,23150000,0,tepat waktu,0
PAY0002446,LN000782,11,2026-06-05,2026-06-05,23150000,Rp. 23150000,0,TEPAT WAKTU,0
PAY0002447,LN000782,12,2026-07-05,2026-07-01,Rp. 23150000,23150000,0,tepat waktu,0
PAY0002448,LN000786,1,2024-07-06,,1099000,Rp 389000,103000,Gagal Bayar,159
PAY0002449,LN000786,2,2024-08-05,2024-07-31,1099000,1099000,0,tepat waktu,0
PAY0002450,LN000786,3,2024-09-04,2024-09-23,1099000,Rp 1152000,53000,terlambat,19
PAY0002451,LN000786,4,2024-10-04,2024-11-01,1099000,1115000,16000,Terlambat,28
PAY0002452,LN000786,5,2024-11-03,2024-11-18,Rp 1099000,1139000,40000,Late,15
PAY0002453,LN000786,6,2024-12-03,,Rp 1099000,0,57000,GAGAL BAYAR,119
PAY0002454,LN000786,7,2025-01-02,,1099000,112000,86000,Gagal Bayar,88
PAY0002455,LN000786,8,2025-02-01,2025-01-30,1099000,1099000,0,TEPAT WAKTU,0
PAY0002456,LN000786,9,2025-03-03,,1099000,121000,102000,Default,73
PAY0002457,LN000786,10,2025-04-02,,1099000,Rp388000,61000,Gagal Bayar,108
PAY0002458,LN000786,11,2025-05-02,,1099000,488000,82000,Gagal Bayar,177
PAY0002459,LN000786,12,2025-06-01,2025-06-27,1099000,Rp1137000,38000,Terlambat,26
PAY0002460,LN000787,1,2024-07-29,2024-07-24,7507000,Rp 7507000,0,Tepat Waktu,0
PAY0002461,LN000787,2,2024-08-28,2024-08-24,7507000,Rp 7507000,0,On Time,0
PAY0002462,LN000787,3,2024-09-27,2024-11-11,Rp 7507000,7653000,146000,TERLAMBAT,45
PAY0002463,LN000787,4,2024-10-27,2024-10-22,7507000,7507000,0,TEPAT WAKTU,0
PAY0002464,LN000787,5,2024-11-26,2024-11-22,Rp. 7507000,7507000,0,TEPAT WAKTU,0
PAY0002465,LN000787,6,2024-12-26,2024-12-23,7507000,7507000,0,TEPAT WAKTU,0
PAY0002466,LN000787,7,2025-01-25,2025-01-23,IDR 7507000,7507000,0,On Time,0
PAY0002467,LN000787,8,2025-02-24,2025-02-21,7507000,7507000,0,tepat waktu,0
PAY0002468,LN000787,9,2025-03-26,2025-03-26,7507000,IDR 7507000,0,Tepat Waktu,0
PAY0002469,LN000787,10,2025-04-25,2025-04-20,Rp7507000,7507000,0,TEPAT WAKTU,0
PAY0002470,LN000787,11,2025-05-25,2025-05-23,7507000,Rp7507000,0,Tepat Waktu,0
PAY0002471,LN000790,1,2023-10-30,2023-10-26,4507000,4507000,0,tepat waktu,0
PAY0002472,LN000790,2,2023-11-29,2023-11-24,IDR 4507000,4507000,0,tepat waktu,0
PAY0002473,LN000790,3,2023-12-29,2023-12-29,Rp 4507000,4507000,0,Tepat Waktu,0
PAY0002474,LN000790,4,2024-01-28,2024-01-24,4507000,4507000,0,TEPAT WAKTU,0
PAY0002475,LN000790,5,2024-02-27,2024-02-27,4507000,Rp 4507000,0,Tepat Waktu,0
PAY0002476,LN000790,6,2024-03-28,2024-03-28,4507000,4507000,0,TEPAT WAKTU,0
PAY0002477,LN000790,7,2024-04-27,2024-04-22,4507000,4507000,0,On Time,0
PAY0002478,LN000790,8,2024-05-27,2024-05-27,4507000,4507000,0,TEPAT WAKTU,0
PAY0002479,LN000794,1,2024-10-04,2024-09-30,Rp 8640000,8640000,0,tepat waktu,0
PAY0002480,LN000794,2,2024-11-03,2024-10-29,8640000,8640000,0,On Time,0
PAY0002481,LN000794,3,2024-12-03,2024-11-29,8640000,8640000,0,Tepat Waktu,0
PAY0002482,LN000797,1,2023-10-02,2023-09-28,3004000,3004000,0,TEPAT WAKTU,0
PAY0002483,LN000797,2,2023-11-01,2023-10-29,3004000,Rp. 3004000,0,TEPAT WAKTU,0
PAY0002484,LN000797,3,2023-12-01,2023-11-29,3004000,Rp 3004000,0,tepat waktu,0
PAY0002485,LN000797,4,2023-12-31,2023-12-31,3004000,3004000,0,TEPAT WAKTU,0
PAY0002486,LN000797,5,2024-01-30,2024-01-27,3004000,Rp3004000,0,Tepat Waktu,0
PAY0002487,LN000797,6,2024-02-29,2024-02-24,Rp. 3004000,3004000,0,tepat waktu,0
PAY0002488,LN000797,7,2024-03-30,2024-03-29,3004000,3004000,0,On Time,0
PAY0002489,LN000797,8,2024-04-29,,IDR 3004000,912000,292000,GAGAL BAYAR,91
PAY0002490,LN000797,9,2024-05-29,2024-05-25,3004000,3004000,0,Tepat Waktu,0
PAY0002491,LN000797,10,2024-06-28,2024-06-24,3004000,Rp 3004000,0,tepat waktu,0
